0,1,2,3,4,5,source_file,pdf_source,table_types,6,7,8,9,10,11,12,13,14,15,16
- 3.40a,,,- 9.80,,7.68,SDS-47_filtered_table_118.csv,SDS-47_filtered,,"""",,,,,,,,,,
- 5.50,,-10.76,,,12.5,SDS-47_filtered_table_118.csv,SDS-47_filtered,,11.11,,,,,,,,,,
- 5.50a,,-10.76,- 9.80,,12.5,SDS-47_filtered_table_118.csv,SDS-47_filtered,,"""",,,,,,,,,,
- 5.50a,,-10.76,-10,,12.5,SDS-47_filtered_table_118.csv,SDS-47_filtered,,"""",,,,,,,,,,
- 6.60a,,-10.76,- 9.80,,15.28,SDS-47_filtered_table_118.csv,SDS-47_filtered,,13.25,,,,,,,,,,
- 6.68,,-10.76,,,15.28,SDS-47_filtered_table_118.csv,SDS-47_filtered,,"""",,,,,,,,,,
- 7.85,,-10.76,,,18.0,SDS-47_filtered_table_118.csv,SDS-47_filtered,,15.25,,,,,,,,,,
- 7.85a,,-10.76,- 9.80,,18.0,SDS-47_filtered_table_118.csv,SDS-47_filtered,,"""",,,,,,,,,,
_.8.88,,-10.76,,,20.52,SDS-47_filtered_table_118.csv,SDS-47_filtered,,17.03,,,,,,,,,,
- 9.';Wa,,-10.76,- 9.80,,20.52,SDS-47_filtered_table_118.csv,SDS-47_filtered,,"""",,,,,,,,,,
- 9.77,,-10.76,,,22.4,SDS-47_filtered_table_118.csv,SDS-47_filtered,,18.30,,,,,,,,,,
- 9.80a,,-10.76,-10.20,,22.4,SDS-47_filtered_table_118.csv,SDS-47_filtered,,"""",,,,,,,,,,
-10.17,,-10.76,,,23.37,SDS-47_filtered_table_118.csv,SDS-47_filtered,,18.94,,,,,,,,,,
- 9.80,,,- 9.80,,23.37,SDS-47_filtered_table_118.csv,SDS-47_filtered,,"""",,,,,,,,,,
- 9.80,,-10.76,- 9.80,,25.0,SDS-47_filtered_table_118.csv,SDS-47_filtered,,20.00,,,,,,,,,,
-10.75,19.48,24.19,1.135,ice +,,SDS-47_filtered_table_119.csv,SDS-47_filtered,,KCl,,,,,,,,,,
-9.8,18.23,22.29,1.128,ice,,SDS-47_filtered_table_119.csv,SDS-47_filtered,,,,,,,,,,,,
-9.8,19.77,24.64,1.1405,KCl,,SDS-47_filtered_table_119.csv,SDS-47_filtered,,,,,,,,,,,,
10.0,23.8,31.23,1.1646,n,,SDS-47_filtered_table_119.csv,SDS-47_filtered,,,,,,,,,,,,
30.0,27.18,37.32,1.1815,11,,SDS-47_filtered_table_119.csv,SDS-47_filtered,,,,,,,,,,,,
50.0,30.06,42.98,1.193,n,,SDS-47_filtered_table_119.csv,SDS-47_filtered,,,,,,,,,,,,
70.0,32.51,48.17,1.201,11,,SDS-47_filtered_table_119.csv,SDS-47_filtered,,,,,,,,,,,,
100.0,35.72,55.57,1.211,11,,SDS-47_filtered_table_119.csv,SDS-47_filtered,,,,,,,,,,,,
- 2.3,,5.02,,,ice,SDS-47_filtered_table_120.csv,SDS-47_filtered,,- 6.6,,20.68,KC1'nH 20,+,XCl,,,,,
- 4.8,,10.04,,,"""",SDS-47_filtered_table_120.csv,SDS-47_filtered,,- 6.0,,20.8,KCl,,,,,,,
- 7.3,,14.8,,,"""",SDS-47_filtered_table_120.csv,SDS-47_filtered,,- 5.4,,20.98,"""",,,,,,,
- 9.6,,18.0,,,"""",SDS-47_filtered_table_120.csv,SDS-47_filtered,,- 2.8,,21.3,"""",,,,,,,
-10.2,,18.9,,,"""",SDS-47_filtered_table_120.csv,SDS-47_filtered,,- 1.0,,21.7,"""",,,,,,,
-10.6,,19.7,ice,+,KC1'nH 20a,SDS-47_filtered_table_120.csv,SDS-47_filtered,,2.4,,22.35,"""",,,,,,,
-10.8,,19.87,,ice,+ KCl,SDS-47_filtered_table_120.csv,SDS-47_filtered,,4.9,,22.7,"""",,,,,,,
- 9.5,,19.99,XC1'nH 20a,,,SDS-47_filtered_table_120.csv,SDS-47_filtered,,7.6,,23.2,,,,,,,,
-,,,,,,SDS-47_filtered_table_120.csv,SDS-47_filtered,,,,,,,,,,,,
,,,,,,SDS-47_filtered_table_120.csv,SDS-47_filtered,,,,,"""",,,,,,,
9.0,,20.05,,,"""",SDS-47_filtered_table_120.csv,SDS-47_filtered,,9.6,,23.5,"""",,,,,,,
- 8.2,,20.1,,,"""",SDS-47_filtered_table_120.csv,SDS-47_filtered,,12.0,,23.97,"""",,,,,,,
- 8.0,,20.2,,,"""",SDS-47_filtered_table_120.csv,SDS-47_filtered,,15.6,,24.6,"""",,,,,,,
- 7.6,,20.29,,,"""",SDS-47_filtered_table_120.csv,SDS-47_filtered,,18.6,,25.05,,,,,,,,
- 7.2,,20.44,,,"""",SDS-47_filtered_table_120.csv,SDS-47_filtered,,22.0,,25.65,"""""",,,,,,,
- 7.0,,20.5,,,"""",SDS-47_filtered_table_120.csv,SDS-47_filtered,,23.6,,26.0,,,,,,,,
- 6.9,,20.6,,,"""",SDS-47_filtered_table_120.csv,SDS-47_filtered,,,,,"""",,,,,,,
79,33.7,II,,,,SDS-47_filtered_table_121.csv,SDS-47_filtered,,,,,,,,,,,,
94,35.3,II,,,,SDS-47_filtered_table_121.csv,SDS-47_filtered,,,,,,,,,,,,
99,35.8,II,,,,SDS-47_filtered_table_121.csv,SDS-47_filtered,,,,,,,,,,,,
101,35.96,II,,,,SDS-47_filtered_table_121.csv,SDS-47_filtered,,,,,,,,,,,,
112,37.1,II,,,,SDS-47_filtered_table_121.csv,SDS-47_filtered,,,,,,,,,,,,
119,37.79,II,,,,SDS-47_filtered_table_121.csv,SDS-47_filtered,,,,,,,,,,,,
125,38.3,II,,,,SDS-47_filtered_table_121.csv,SDS-47_filtered,,,,,,,,,,,,
142,39.95,II,,,,SDS-47_filtered_table_121.csv,SDS-47_filtered,,,,,,,,,,,,
148,40.45,II,,,,SDS-47_filtered_table_121.csv,SDS-47_filtered,,,,,,,,,,,,
168,42.35,"""",,,,SDS-47_filtered_table_121.csv,SDS-47_filtered,,,,,,,,,,,,
177,43.12,II,,,,SDS-47_filtered_table_121.csv,SDS-47_filtered,,,,,,,,,,,,
193,44.45,II,,,,SDS-47_filtered_table_121.csv,SDS-47_filtered,,,,,,,,,,,,
195,44.72,II,,,,SDS-47_filtered_table_121.csv,SDS-47_filtered,,,,,,,,,,,,
216,46.5,II,,,,SDS-47_filtered_table_121.csv,SDS-47_filtered,,,,,,,,,,,,
219,46.79,II,,,,SDS-47_filtered_table_121.csv,SDS-47_filtered,,,,,,,,,,,,
250,49.55,II,,,,SDS-47_filtered_table_121.csv,SDS-47_filtered,,,,,,,,,,,,
-,9.1,20.3,II,,,SDS-47_filtered_table_122.csv,SDS-47_filtered,,,,,,,,,,,,
-,9.7,20.43,II,,,SDS-47_filtered_table_122.csv,SDS-47_filtered,,,,,,,,,,,,
-,8.0,20.62,II,,,SDS-47_filtered_table_122.csv,SDS-47_filtered,,,,,,,,,,,,
-,7.0,20.84,II,,,SDS-47_filtered_table_122.csv,SDS-47_filtered,,,,,,,,,,,,
-,5.8,21.13,KC1·nH 20,+,KCl,SDS-47_filtered_table_122.csv,SDS-47_filtered,,,,,,,,,,,,
-,4.7,21.54,P-KCl,,,SDS-47_filtered_table_122.csv,SDS-47_filtered,,,,,,,,,,,,
,o,22.1,II,,,SDS-47_filtered_table_122.csv,SDS-47_filtered,,,,,,,,,,,,
,10.0,23.7,II,,,SDS-47_filtered_table_122.csv,SDS-47_filtered,,,,,,,,,,,,
,14.2,24.5,II,,,SDS-47_filtered_table_122.csv,SDS-47_filtered,,,,,,,,,,,,
,24.6,26.0,II,,,SDS-47_filtered_table_122.csv,SDS-47_filtered,,,,,,,,,,,,
,30.1,27.2,a-KCl,,,SDS-47_filtered_table_122.csv,SDS-47_filtered,,,,,,,,,,,,
,38.0,29.06,II,,,SDS-47_filtered_table_122.csv,SDS-47_filtered,,,,,,,,,,,,
25,25.95,n,,,,SDS-47_filtered_table_123.csv,SDS-47_filtered,,,,,,,,,,,,
50,30.03,n,,,,SDS-47_filtered_table_123.csv,SDS-47_filtered,,,,,,,,,,,,
75,32.99,"""",,,,SDS-47_filtered_table_123.csv,SDS-47_filtered,,,,,,,,,,,,
,,,II,,,SDS-47_filtered_table_124.csv,SDS-47_filtered,,,,,,,,,,,,
-10.8,19.65,a,,,,SDS-47_filtered_table_124.csv,SDS-47_filtered,,,,,,,,,,,,
,,,KCl,,,SDS-47_filtered_table_124.csv,SDS-47_filtered,,,,,,,,,,,,
-10.2,19.75,b,,,,SDS-47_filtered_table_124.csv,SDS-47_filtered,,,,,,,,,,,,
- 8.9,19.89,b,II,,,SDS-47_filtered_table_124.csv,SDS-47_filtered,,,,,,,,,,,,
,,,II,,,SDS-47_filtered_table_124.csv,SDS-47_filtered,,,,,,,,,,,,
- 8.6,20.06,b,,,,SDS-47_filtered_table_124.csv,SDS-47_filtered,,,,,,,,,,,,
,,,II,,,SDS-47_filtered_table_124.csv,SDS-47_filtered,,,,,,,,,,,,
- 7.0,:.'0.46,b,,,,SDS-47_filtered_table_124.csv,SDS-47_filtered,,,,,,,,,,,,
,,,II,,,SDS-47_filtered_table_124.csv,SDS-47_filtered,,,,,,,,,,,,
- 5.2,20.80,b,,,,SDS-47_filtered_table_124.csv,SDS-47_filtered,,,,,,,,,,,,
-,5.8,"1],4",a,II,,SDS-47_filtered_table_125.csv,SDS-47_filtered,,,,,,,,,,,,
-,9.8,18.55,b,II,,SDS-47_filtered_table_125.csv,SDS-47_filtered,,,,,,,,,,,,
,,,,II,,SDS-47_filtered_table_126.csv,SDS-47_filtered,,,,,,,,,,,,
-,9.8,19.8,b,,,SDS-47_filtered_table_126.csv,SDS-47_filtered,,,,,,,,,,,,
,,,,II,,SDS-47_filtered_table_126.csv,SDS-47_filtered,,,,,,,,,,,,
,2.7,26.27,b,,,SDS-47_filtered_table_126.csv,SDS-47_filtered,,,,,,,,,,,,
,,,II,,,SDS-47_filtered_table_127.csv,SDS-47_filtered,,,,,,,,,,,,
50.0,30.0,b,,,,SDS-47_filtered_table_127.csv,SDS-47_filtered,,,,,,,,,,,,
-7.8188,2.40896,3.2457,15.226,ice,,SDS-47_filtered_table_128.csv,SDS-47_filtered,,,,,,,,,,,,
-8.1401,2.50627,3.2479,15.744,ice,,SDS-47_filtered_table_128.csv,SDS-47_filtered,,,,,,,,,,,,
-8.7269,2.68123,3.2548,16.66,ice,,SDS-47_filtered_table_128.csv,SDS-47_filtered,,,,,,,,,,,,
-9.8658,3.0241,3.2624,18.398,ice,,SDS-47_filtered_table_128.csv,SDS-47_filtered,,,,,,,,,,,,
16.13,4.407,2'4.73,KC1,,,SDS-47_filtered_table_129.csv,SDS-47_filtered,,,,,,,,,,,,
21.97,4.668,25.80,"""",,,SDS-47_filtered_table_129.csv,SDS-47_filtered,,,,,,,,,,,,
23.50,4.7]6,26.02,"""",,,SDS-47_filtered_table_129.csv,SDS-47_filtered,,,,,,,,,,,,
26.32,4.803,26.36,"""",,,SDS-47_filtered_table_129.csv,SDS-47_filtered,,,,,,,,,,,,
30.80,5.018,27.23,"""",,,SDS-47_filtered_table_129.csv,SDS-47_filtered,,,,,,,,,,,,
31.59,5.050,27.57,"""",,,SDS-47_filtered_table_129.csv,SDS-47_filtered,,,,,,,,,,,,
37.62,5.264,28.17,"""",,,SDS-47_filtered_table_129.csv,SDS-47_filtered,,,,,,,,,,,,
4].00,5.406,28.73,"""",,,SDS-47_filtered_table_129.csv,SDS-47_filtered,,,,,,,,,,,,
48.12,5.698,29.82,"""",,,SDS-47_filtered_table_129.csv,SDS-47_filtered,,,,,,,,,,,,
53.27,5.903,30.42,"""",,,SDS-47_filtered_table_129.csv,SDS-47_filtered,,,,,,,,,,,,
53.82,5.89],30.52,"""",,,SDS-47_filtered_table_129.csv,SDS-47_filtered,,,,,,,,,,,,
62.88,6.164,3].49,"""",,,SDS-47_filtered_table_129.csv,SDS-47_filtered,,,,,,,,,,,,
66.23,6.322,32.03,"""",,,SDS-47_filtered_table_129.csv,SDS-47_filtered,,,,,,,,,,,,
69.12,6.418,32.36,"""",,,SDS-47_filtered_table_129.csv,SDS-47_filtered,,,,,,,,,,,,
77.07,6.684,33.26,"""",,,SDS-47_filtered_table_129.csv,SDS-47_filtered,,,,,,,,,,,,
85.26,6.955,34.] 5,"""",,,SDS-47_filtered_table_129.csv,SDS-47_filtered,,,,,,,,,,,,
148.6,40.24,·KCl,,,,SDS-47_filtered_table_130.csv,SDS-47_filtered,,,,,,,,,,,,
153.4,40.77,"""",,,,SDS-47_filtered_table_130.csv,SDS-47_filtered,,,,,,,,,,,,
162.8,41.43,"""",,,,SDS-47_filtered_table_130.csv,SDS-47_filtered,,,,,,,,,,,,
173.1,42.49,"""",,,,SDS-47_filtered_table_130.csv,SDS-47_filtered,,,,,,,,,,,,
192.3,44.02,"""",,,,SDS-47_filtered_table_130.csv,SDS-47_filtered,,,,,,,,,,,,
213.5,46.0,"""",,,,SDS-47_filtered_table_130.csv,SDS-47_filtered,,,,,,,,,,,,
256.1,50.0,"""",,,,SDS-47_filtered_table_130.csv,SDS-47_filtered,,,,,,,,,,,,
278.0,52.0,"""",,,,SDS-47_filtered_table_130.csv,SDS-47_filtered,,,,,,,,,,,,
371.0,50.98,"""",,,,SDS-47_filtered_table_130.csv,SDS-47_filtered,,,,,,,,,,,,
25.42,26.4,KCl,,,,SDS-47_filtered_table_131.csv,SDS-47_filtered,,,,,,,,,,,,
29.78,26.96,II,,,,SDS-47_filtered_table_131.csv,SDS-47_filtered,,,,,,,,,,,,
29.79,26.96,II,,,,SDS-47_filtered_table_131.csv,SDS-47_filtered,,,,,,,,,,,,
29.88,26.99,II,,,,SDS-47_filtered_table_131.csv,SDS-47_filtered,,,,,,,,,,,,
30.06,27.03,II,,,,SDS-47_filtered_table_131.csv,SDS-47_filtered,,,,,,,,,,,,
39.94,25.5,II,,,,SDS-47_filtered_table_131.csv,SDS-47_filtered,,,,,,,,,,,,
40.98,28.61,II,,,,SDS-47_filtered_table_131.csv,SDS-47_filtered,,,,,,,,,,,,
50.49,30.0,II,,,,SDS-47_filtered_table_131.csv,SDS-47_filtered,,,,,,,,,,,,
61.28,31.4,II,,,,SDS-47_filtered_table_131.csv,SDS-47_filtered,,,,,,,,,,,,
72.44,32.71,II,,,,SDS-47_filtered_table_131.csv,SDS-47_filtered,,,,,,,,,,,,
83.18,33.91,II,,,,SDS-47_filtered_table_131.csv,SDS-47_filtered,,,,,,,,,,,,
93.4,34.99,II,,,,SDS-47_filtered_table_131.csv,SDS-47_filtered,,,,,,,,,,,,
0.0,0.0,0.0,ice,,,SDS-47_filtered_table_132.csv,SDS-47_filtered,,,,,,,,,,,,
3.18,0.0079,-1.46,,,,SDS-47_filtered_table_132.csv,SDS-47_filtered,,,,,,,,,,,,
4.28,0.0106,-2.0,,,,SDS-47_filtered_table_132.csv,SDS-47_filtered,,,,,,,,,,,,
6.43,0.0163,-3.0,,,,SDS-47_filtered_table_132.csv,SDS-47_filtered,,,,,,,,,,,,
8.38,0.0216,-4.0,,,,SDS-47_filtered_table_132.csv,SDS-47_filtered,,,,,,,,,,,,
10.3,0.027,-5.0,,,,SDS-47_filtered_table_132.csv,SDS-47_filtered,,,,,,,,,,,,
12.14,0.0323,-6.0,,,,SDS-47_filtered_table_132.csv,SDS-47_filtered,,,,,,,,,,,,
13.81,0.0373,-7.0,,,,SDS-47_filtered_table_132.csv,SDS-47_filtered,,,,,,,,,,,,
15.48,0.0424,-8.0,,,,SDS-47_filtered_table_132.csv,SDS-47_filtered,,,,,,,,,,,,
17.06,0.0474,-9.0,,,,SDS-47_filtered_table_132.csv,SDS-47_filtered,,,,,,,,,,,,
18.59,0.0523,-10.0,,,,SDS-47_filtered_table_132.csv,SDS-47_filtered,,,,,,,,,,,,
19.29,0.0546,-10.5,,,,SDS-47_filtered_table_132.csv,SDS-47_filtered,,,,,,,,,,,,
19.55,0.0555,-10.69,,,,SDS-47_filtered_table_132.csv,SDS-47_filtered,,,,,,,,,,,,
37.7,0.1276,118.3,116-119,0.89,15,SDS-47_filtered_table_133.csv,SDS-47_filtered,,0.09,0.042,11,,,,,,,,
51.9,0.207,268.1,266-269,1;19,12,SDS-47_filtered_table_133.csv,SDS-47_filtered,,0.16,0.11,11,,,,,,,,
61.9,0.282,367.7,366-369,1.11,13,SDS-47_filtered_table_133.csv,SDS-47_filtered,,0.22,0.19,11,,,,,,,,
70.1,0.362,443.1,421-455,10.01,20,SDS-47_filtered_table_133.csv,SDS-47_filtered,,2.7,2.9,11,,,,,,,,
80.2,0.495,550.5,548-553,1.47,12,SDS-47_filtered_table_133.csv,SDS-47_filtered,,0.61,0.97,11,,,,,,,,
89.9,0.683,651.2,648-683,1.92,5,SDS-47_filtered_table_133.csv,SDS-47_filtered,,1.2,2.9,11,,,,,,,,
347.5,,,82.1,,,SDS-47_filtered_table_134.csv,SDS-47_filtered,,,-,,KCl,,,,,,,
377.5,,,107.1,,,SDS-47_filtered_table_134.csv,SDS-47_filtered,,,-,,,,,,,,,
398.5,,,125.5,,,SDS-47_filtered_table_134.csv,SDS-47_filtered,,,-,,,,,,,,,
398.8,±,0.2,125.7,±,0.1,SDS-47_filtered_table_134.csv,SDS-47_filtered,,0.0013,±,0.0005,,,,,,,,
399.7,,,126.5,,,SDS-47_filtered_table_134.csv,SDS-47_filtered,,,-,,,,,,,,,
419.1,,,143.9,,,SDS-47_filtered_table_134.csv,SDS-47_filtered,,,-,,,,,,,,,
439.4,,,161.7,,,SDS-47_filtered_table_134.csv,SDS-47_filtered,,,-,,,,,,,,,
458.3,±,0.2,177.5,±,0.2,SDS-47_filtered_table_134.csv,SDS-47_filtered,,0.0053,±,0.0002,,,,,,,,
459.8,,,178.4,,,SDS-47_filtered_table_134.csv,SDS-47_filtered,,,-,,,,,,,,,
480.1,,,193.4,,,SDS-47_filtered_table_134.csv,SDS-47_filtered,,,-,,,,,,,,,
498.7,±,0.2,205.1,±,0.1,SDS-47_filtered_table_134.csv,SDS-47_filtered,,0.0128,±,0.002,,,,,,,,
0.4,43.59,43.63,43.61,'Rb,,SDS-47_filtered_table_135.csv,SDS-47_filtered,,,,,,,,,,,,
15.5,46.75,46.37,46.56,..,Cl,SDS-47_filtered_table_135.csv,SDS-47_filtered,,,,,,,,,,,,
0.55,77.34,43.61,1.4409,R.b. Cl,,SDS-47_filtered_table_136.csv,SDS-47_filtered,,,,,,,,,,,,
18.7,90.32,47.46,1.4865,..,,SDS-47_filtered_table_136.csv,SDS-47_filtered,,,,,,,,,,,,
31.5,98.61,49.65,1.5118,,,SDS-47_filtered_table_137.csv,SDS-47_filtered,,,,,,,,,,,,
44.7,106.24,51.51,1.5348,..,,SDS-47_filtered_table_137.csv,SDS-47_filtered,,,,,,,,,,,,
-0.065100.01780,0.2148,ice,,,,SDS-47_filtered_table_138.csv,SDS-47_filtered,,,,,,,,,,,,
-0.151150.0421,0.5065,,,,,SDS-47_filtered_table_138.csv,SDS-47_filtered,,,,,,,,,,,,
-0.219000.0622,0.7465,,,,,SDS-47_filtered_table_138.csv,SDS-47_filtered,,,,,,,,,,,,
-0.27740.07780,0.932,,,,,SDS-47_filtered_table_138.csv,SDS-47_filtered,,,,,,,,,,,,
-0.27380.07826,0.9374,,,,,SDS-47_filtered_table_138.csv,SDS-47_filtered,,,,,,,,,,,,
-0.41650.1215,1.448,,,,,SDS-47_filtered_table_138.csv,SDS-47_filtered,,,,,,,,,,,,
-0.53520.1581,1.876,,,,,SDS-47_filtered_table_138.csv,SDS-47_filtered,,,,,,,,,,,,
-0.62960.1873,2.215,,,,,SDS-47_filtered_table_138.csv,SDS-47_filtered,,,,,,,,,,,,
-0.78720.2368,2.784,,,,,SDS-47_filtered_table_138.csv,SDS-47_filtered,,,,,,,,,,,,
-0.82110.2468,2.898,,,,,SDS-47_filtered_table_138.csv,SDS-47_filtered,,,,,,,,,,,,
-1.1940.3633,4.208,,,,,SDS-47_filtered_table_138.csv,SDS-47_filtered,,,,,,,,,,,,
-1.9880.6155,6.927,,,,,SDS-47_filtered_table_138.csv,SDS-47_filtered,,,,,,,,,,,,
-3.2441.022,11.0,,,,,SDS-47_filtered_table_138.csv,SDS-47_filtered,,,,,,,,,,,,
-3.7891.199,12.66,,,,,SDS-47_filtered_table_138.csv,SDS-47_filtered,,,,,,,,,,,,
-4.1281.300,13.68,H,,,,SDS-47_filtered_table_138.csv,SDS-47_filtered,,,,,,,,,,,,
-4.9471.568,15.94,..,,,,SDS-47_filtered_table_138.csv,SDS-47_filtered,,,,,,,,,,,,
..-5.6061.774,17.66,,,,,SDS-47_filtered_table_138.csv,SDS-47_filtered,,,,,,,,,,,,
-6.3882.021,19.64,H,,,,SDS-47_filtered_table_138.csv,SDS-47_filtered,,,,,,,,,,,,
1000,48.0,48.0,,,,SDS-47_filtered_table_139.csv,SDS-47_filtered,,,,,,,,,,,,
2000,49.5,49.5,,,,SDS-47_filtered_table_139.csv,SDS-47_filtered,,,,,,,,,,,,
3000,50.7,51.2,,,,SDS-47_filtered_table_139.csv,SDS-47_filtered,,,,,,,,,,,,
4000,52.0,52.9,,,,SDS-47_filtered_table_139.csv,SDS-47_filtered,,,,,,,,,,,,
5000,53.4,54.7,,,,SDS-47_filtered_table_139.csv,SDS-47_filtered,,,,,,,,,,,,
6000,54.3,56.2,,,,SDS-47_filtered_table_139.csv,SDS-47_filtered,,,,,,,,,,,,
7000,55.2,57.5,,,,SDS-47_filtered_table_139.csv,SDS-47_filtered,,,,,,,,,,,,
8000,56.1,58.9,,,,SDS-47_filtered_table_139.csv,SDS-47_filtered,,,,,,,,,,,,
9000,56.9,59.8,,,,SDS-47_filtered_table_139.csv,SDS-47_filtered,,,,,,,,,,,,
10000,57.9,60.8,,,,SDS-47_filtered_table_139.csv,SDS-47_filtered,,,,,,,,,,,,
-0.0473,0.01286,3.67,.0.155·,ice,,SDS-47_filtered_table_140.csv,SDS-47_filtered,,,,,,,,,,,,
-0.0771,0.02145,3.59,0.259,ice,,SDS-47_filtered_table_140.csv,SDS-47_filtered,,,,,,,,,,,,
-0.0949,0.0265,3.58,0.319,ice,,SDS-47_filtered_table_140.csv,SDS-47_filtered,,,,,,,,,,,,
-0.1423,0.04055,3.509,0.488,ice,,SDS-47_filtered_table_140.csv,SDS-47_filtered,,,,,,,,,,,,
-0.1935,0.05522,3.504,0.663,ice,,SDS-47_filtered_table_140.csv,SDS-47_filtered,,,,,,,,,,,,
-0.2147,0.0616,3.485,0.739,ice,,SDS-47_filtered_table_140.csv,SDS-47_filtered,,,,,,,,,,,,
-0.2708,0.07826,3.46,0.937,ice,,SDS-47_filtered_table_140.csv,SDS-47_filtered,,,,,,,,,,,,
-0.4152,0.12177,3.41,1.451,ice,,SDS-47_filtered_table_140.csv,SDS-47_filtered,,,,,,,,,,,,
-0.5504,0.16232,3.391,1.925,ice,,SDS-47_filtered_table_140.csv,SDS-47_filtered,,,,,,,,,,,,
-0.6713,0.19974,3.361,2.358,ice,,SDS-47_filtered_table_140.csv,SDS-47_filtered,,,,,,,,,,,,
-0.8102,0.24222,3.345,2.846,ice,,SDS-47_filtered_table_140.csv,SDS-47_filtered,,,,,,,,,,,,
-1.0067,0.30323,3.32,3.537,ice,,SDS-47_filtered_table_140.csv,SDS-47_filtered,,,,,,,,,,,,
-1.169,0.35372,3.305,4.102,ice,,SDS-47_filtered_table_140.csv,SDS-47_filtered,,,,,,,,,,,,
-1.4139,0.43005,3.2878,4.943,ice,,SDS-47_filtered_table_140.csv,SDS-47_filtered,,,,,,,,,,,,
-1.9758,0.60827,3.2482,6.851,ice,,SDS-47_filtered_table_140.csv,SDS-47_filtered,,,,,,,,,,,,
-2.7314,0.8491,3.2168,9.312,ice,,SDS-47_filtered_table_140.csv,SDS-47_filtered,,,,,,,,,,,,
-3.466,1.08422,3.1968,11.591,ice,,SDS-47_filtered_table_140.csv,SDS-47_filtered,,,,,,,,,,,,
-4.0967,1.28646,3.1845,13.462,ice,,SDS-47_filtered_table_140.csv,SDS-47_filtered,,,,,,,,,,,,
-5.0217,1.58444,3.1694,16.079,ice,,SDS-47_filtered_table_140.csv,SDS-47_filtered,,,,,,,,,,,,
-6.2937,1.99072,3.1615,19.402,ice,,SDS-47_filtered_table_140.csv,SDS-47_filtered,,,,,,,,,,,,
-7.6634,2.4252,3.1599,22.676,ice,,SDS-47_filtered_table_140.csv,SDS-47_filtered,,,,,,,,,,,,
-10.4356,3.3044,3.1581,28.550,ice,,SDS-47_filtered_table_140.csv,SDS-47_filtered,,,,,,,,,,,,
0.70,162.29,61.87,1.8458,CsCI,,SDS-47_filtered_table_141.csv,SDS-47_filtered,,,,,,,,,,,,
16.20,182.24,64.57,1.8984,II,,SDS-47_filtered_table_141.csv,SDS-47_filtered,,,,,,,,,,,,
29.85,197.17,66.35,1.9359,II,,SDS-47_filtered_table_141.csv,SDS-47_filtered,,,,,,,,,,,,
45.55,213.45,68.1,1.9702,II,,SDS-47_filtered_table_141.csv,SDS-47_filtered,,,,,,,,,,,,
60.20,229.41,69.64,2.0012,II,,SDS-47_filtered_table_141.csv,SDS-47_filtered,,,,,,,,,,,,
76.10,245.76,71.08,2.0286,II,,SDS-47_filtered_table_141.csv,SDS-47_filtered,,,,,,,,,,,,
89.50,259.56,72.19,2.05,II,,SDS-47_filtered_table_141.csv,SDS-47_filtered,,,,,,,,,,,,
119.4 a,289.98,74.36,2.0859,II,,SDS-47_filtered_table_141.csv,SDS-47_filtered,,,,,,,,,,,,
-0.2673,1.281,0.07703,n,,,SDS-47_filtered_table_142.csv,SDS-47_filtered,,,,,,,,,,,,
-0.2681,1.2862,0.07735,n,,,SDS-47_filtered_table_142.csv,SDS-47_filtered,,,,,,,,,,,,
-0.3571,1.7264,0.1043,n,,,SDS-47_filtered_table_142.csv,SDS-47_filtered,,,,,,,,,,,,
-0.3572,1.72,0.1039,n,,,SDS-47_filtered_table_142.csv,SDS-47_filtered,,,,,,,,,,,,
-0.5273,2.5676,0.1564,n,,,SDS-47_filtered_table_142.csv,SDS-47_filtered,,,,,,,,,,,,
-0.6887,3.3697,0.207,n,,,SDS-47_filtered_table_142.csv,SDS-47_filtered,,,,,,,,,,,,
-0.6968,3.3988,0.2089,n,,,SDS-47_filtered_table_142.csv,SDS-47_filtered,,,,,,,,,,,,
n• 0.039900.01116,0.1875,,,,,SDS-47_filtered_table_143.csv,SDS-47_filtered,,,,,,,,,,,,
- 0.067700.01918,0.3219,n,,,,SDS-47_filtered_table_143.csv,SDS-47_filtered,,,,,,,,,,,,
-0.076040.02179,0.3655,n,,,,SDS-47_filtered_table_143.csv,SDS-47_filtered,,,,,,,,,,,,
.0.21873 0.06434,1.072,n,,,,SDS-47_filtered_table_143.csv,SDS-47_filtered,,,,,,,,,,,,
-0.208100.06134,1.022,n,,,,SDS-47_filtered_table_143.csv,SDS-47_filtered,,,,,,,,,,,,
-0.322070.09550,1.582,n,,,,SDS-47_filtered_table_143.csv,SDS-47_filtered,,,,,,,,,,,,
-0.39660.1171,1.929,"""",,,,SDS-47_filtered_table_143.csv,SDS-47_filtered,,,,,,,,,,,,
-0.49370.1483,2.431,n,,,,SDS-47_filtered_table_143.csv,SDS-47_filtered,,,,,,,,,,,,
-0.49490.1483,2.431,n,,,,SDS-47_filtered_table_143.csv,SDS-47_filtered,,,,,,,,,,,,
-0.65470.1988,3.232,n,,,,SDS-47_filtered_table_143.csv,SDS-47_filtered,,,,,,,,,,,,
-0.74020.2268,3.67,n,,,,SDS-47_filtered_table_143.csv,SDS-47_filtered,,,,,,,,,,,,
-2.7070.8822,12.907,n,,,,SDS-47_filtered_table_143.csv,SDS-47_filtered,,,,,,,,,,,,
